userId,movieId,tag,timestamp
431,2396,colin firth,1165548675
431,2396,Gwenth Paltrow,1165548675
431,2396,joseph fiennes,1165548675
431,2571,philosophy,1140454933
431,2692,cool and great music,1140454393
431,2700,stupidity,1140454856
431,3052,controversial,1140454805
431,3113,stupid,1140455730
431,3114,Tom Hanks,1140454833
431,3260,boring,1140455703
431,3361,tim robbins,1140455685
431,3751,mel gibson,1140454892
431,3785,stupid,1140455743
431,3793,can't stand rogue!,1140454770
431,3893,renee z,1140455496
431,3978,boring,1140455549
431,3994,predictable,1140454952
431,4016,okay,1140454522
431,4041,overrated,1140455478
431,4306,witty!,1140454779
431,4351,keanu reeves,1140455511
431,4369,no desire to see this,1140454634
431,4641,thora birch,1140455465
431,4701,jakie chan,1140455522
431,4823,john cusack,1140455540
431,4890,Gwenth Paltrow,1140455564
431,5064,not by book,1165548741
431,5135,nair,1165548358
431,5349,tobey maguire,1140454907
431,5377,books,1140455343
431,5377,relationships,1140455343
431,5481,mike myers,1140455409
431,5812,moore,1165548495
431,6281,collin farrel,1140455383
431,6539,I loved it! Seen it five times already!,1140454336
431,6953,Benicio Del Toro,1165548439
431,8636,the best comic adaptation!,1140454370
446,65514,kung fu,1436621295
446,65514,martial arts,1436621295
446,65514,well done,1436621295
446,68954,feel good,1436621325
446,68954,light,1436621329
446,88125,dark,1436621257
448,260,sci-fi,1444761481
448,260,supernatural powers,1444761492
450,107649,Alex van Warmerdam,1475737520
450,107649,magical realism,1475737516
450,107649,weird,1475737522
456,3703,action,1432308664
456,3703,desert,1432308674
456,3703,Dieselpunk,1432308755
456,3703,Mel Gibson,1432308659
456,3703,Post apocalyptic,1432308686
456,3703,post-apocalyptic,1432308656
456,44191,dystopia,1432308622
456,44191,thought-provoking,1432308624
456,106473,animation,1432309088
456,106473,anime,1432309076
456,106473,based on a TV show,1432309085
456,106473,fantasy world,1432309090
468,3676,National Film Registry,1296204035
468,5449,Adam Sandler,1296202619
478,55247,adventure,1446622291
478,55247,freedom,1446622248
478,55247,road trip,1446622240
478,55247,self discovery,1446622259
478,55247,travel,1446622390
478,106918,Iceland,1446830144
478,106918,photography,1446830153
478,106918,travel,1446830142
480,8369,who done it,1339456173
480,70286,aliens,1339283926
480,70286,humor,1339283929
480,70286,sci-fi,1339283933
480,70286,violence,1339283935
480,78349,claustrophobic,1339283636
480,78349,experiment,1339283627
480,78349,group psychology,1339283610
480,78349,psychological,1339283617
480,94777,aliens,1339284270
480,94777,franchise,1339284250
480,94777,funny,1339284240
480,94777,time travel,1339284259
481,260,George Lucas,1437000955
481,260,starwars,1437000940
481,1900,brother sister relationship,1437107499
481,1900,sad,1437107475
481,1900,siblings,1437107491
481,2361,cult film,1437105893
481,117533,big brother,1437004053
481,117533,documentary,1437004053
481,117533,privacy,1437004053
501,1,Pixar,1292956344
501,47,psychology,1292956276
501,47,twist ending,1292956362
501,296,dark comedy,1292956439
501,296,Quentin Tarantino,1292956435
501,778,dark comedy,1292956194
501,1089,organized crime,1292956420
501,1089,Quentin Tarantino,1292956416
501,2542,dark comedy,1292956446
501,2542,Guy Ritchie,1292956448
501,2542,organized crime,1292956450
501,2692,nonlinear,1292956226
501,2692,time travel,1292956392
501,2959,dark comedy,1292956481
501,2959,psychology,1292956476
501,2959,twist ending,1292956479
501,3114,animation,1292956346
501,3949,addiction,1292956422
501,3949,psychology,1292956425
501,4011,Guy Ritchie,1292956203
501,4011,twist ending,1292956205
501,5608,psychology,1292956490
501,6016,multiple storylines,1292956518
501,40148,guy ritchie,1292956408
501,47099,based on a true story,1292956431
501,60072,assassin,1292956189
501,62849,Drugs,1292956230
501,62849,Guy Ritchie,1292956234
501,62849,twist ending,1292956236
501,68157,Quentin Tarantino,1292956453
501,74458,psychological,1292956215
501,74458,twist ending,1292956212
501,77455,renegade art,1292956306
501,78499,Pixar,1292956196
501,79132,alternate reality,1292956469
503,260,Science Fiction,1432365802
503,260,space,1432365814
512,74458,Psychological Thriller,1434169401
512,79132,Intrigued,1434169472
520,4322,baseball,1146596187
531,1028,comedy of manners,1243454358
531,1028,Disney,1243454364
531,1028,Disney studios,1243454367
531,1028,Julie Andrews,1243454386
531,1028,multiple roles,1243454371
531,1028,musical,1243454374
531,1028,villain nonexistent or not needed for good story,1243454382
531,1088,80's classic,1243454483
531,1088,dance,1243454500
531,1088,girlie movie,1243454518
531,1088,music,1243454488
531,1088,musical parodies,1243454503
531,1088,rich families,1243454508
531,1258,disturbing,1243454832
531,1258,Nudity (Full Frontal - Notable),1243454840
531,1258,Nudity (Full Frontal),1243454842
531,1258,psychological,1243454846
531,1258,violent,1243454848
531,1997,demons,1243454875
531,1997,horror,1243454878
531,1997,possession,1243454880
531,1997,scary,1243454882
531,2942,dance,1243454447
531,2942,girlie movie,1243454450
531,2942,Nudity (Topless),1243454452
531,2942,strippers,1243454454
531,4973,comedy,1243510202
531,4973,drama,1243510204
531,4973,notable soundtrack,1243510209
531,4973,quirky,1243510212
531,6218,football,1243509668
531,6218,Funny,1243509674
531,6218,Keira Knightley,1243509670
531,6218,love,1243509684
531,6863,funny,1243454300
531,6863,Jack Black,1243454312
531,6863,music,1243454317
531,6863,not only for kids,1243454321
531,6863,Rock,1243454333
531,6863,rock and roll,1243454326
531,6942,british,1243454933
531,6942,christmas,1243454936
531,6942,ensemble cast,1243454939
531,6942,Keira Knightley,1243454943
531,6942,love,1243454946
531,6942,multiple storylines,1243454948
531,6942,Nudity (Topless - Notable),1243454950
531,6942,Nudity (Topless),1243454952
531,6942,Romance,1243454954
531,8533,covers a lifespan,1243455160
531,8533,memories,1243455166
531,35836,comedy,1243454586
531,35836,crude,1243454590
531,35836,funny,1243454588
531,35836,nerds,1243454598
531,35836,Nudity (Topless - Notable),1243454603
531,35836,Nudity (Topless),1243454610
531,35836,sex,1243454608
531,45720,fashion,1243454978
531,45720,New York,1243454980
531,45720,Paris,1243454982
531,45720,Streep strong & funny,1243454985
531,59725,fashion,1243455007
531,59725,New York City,1243455012
531,59725,Nudity (Topless),1243455014
531,59725,R:strong sexual content,1243455020
531,59725,romance,1243455018
531,63131,funny,1243509641
531,63131,obvious plot,1243509645
531,63992,romance,1243455092
531,63992,Teen movie,1243455095
531,63992,vampires,1243455099
531,64957,Brad Pitt,1243455053
531,64957,cinematography,1243455057
531,64957,drama,1243455060
531,64969,easily confused with other movie(s) (title),1243454548
531,64969,funny,1243454556
531,64969,Jim carrey,1243454553
531,64969,Zooey Deschanel,1243454561
546,3176,Gwyneth Paltrow,1301715429
546,3176,Jude Law,1301715415
546,3707,Nudity (Rear),1301284184
546,3707,Nudity (Topless),1301284182
546,3707,sexy food,1301284180
546,5984,BDSM,1301785972
546,5984,Blindfold,1301785976
546,5984,Bondage,1301785990
546,5984,Domination,1301785971
546,5984,Fetish,1301785980
546,5984,Gag,1301785974
546,5984,Spanked,1301785983
546,5984,Submission,1301785988
546,5984,Tied,1301785981
546,5984,Udo Kier,1301785978
546,7155,Nudity (Topless - Notable),1334013574
546,7155,Nudity (Topless),1334013570
546,39421,Nudity (Topless),1334013436
546,39421,porn,1334013433
546,48780,based on a book,1301715225
546,48780,twist ending,1301715231
546,53318,notable nudity,1301196436
546,53318,Nudity (Full Frontal),1301196425
547,215,holes90s,1342849999
547,293,holes90s,1342849862
547,306,holes90s,1342849839
547,319,holes90s,1342849790
547,364,holes90s,1342849955
547,541,afi,1182393913
547,588,holes90s,1342849969
547,599,dvd,1388422564
547,599,holes60s,1388820371
547,757,getdvd,1423201850
547,914,holes60s,1342850735
547,946,holes40s,1412348245
547,954,afi,1182393876
547,1153,tcm,1189187818
547,1172,holes80s,1342849456
547,1197,holes80s,1342849599
547,1209,holes60s,1351319934
547,1211,holes80s,1342849466
547,1232,sightsound,1343973832
547,1245,holes90s,1342849804
547,1260,tcm,1189187750
547,1272,holes70s,1342849087
547,1273,holes80s,1342849477
547,1281,holes40s,1412348178
547,1281,tivo,1476583274
547,1283,afi,1182394030
547,1283,hdtv,1199396362
547,1572,sightsound,1343973703
547,1935,holes40s,1412348396
547,1942,holes40s,1412348211
547,1957,holes80s,1342849494
547,2028,afi,1182394053
547,2028,hdtv,1200784012
547,2028,holes90s,1342849945
547,2109,holes70s,1342849272
547,2178,holes70s,1342849166
547,2182,tcm,1412347392
547,2202,holes40s,1412348261
547,2330,holes90s,1342849749
547,2677,holes90s,1342849900
547,2730,getdvd,1350531508
547,2730,holes70s,1342849220
547,2747,tivo,1476583080
547,2857,holes60s,1342850705
547,2920,getdvd,1412348038
547,2920,holes40s,1412348038
547,2927,holes40s,1412348319
547,2936,afi,1182393939
547,2936,holes40s,1412348275
547,3022,afi,1182393819
547,3089,holes40s,1412348191
547,3111,holes80s,1342849685
547,3246,holes90s,1342849768
547,3384,holes70s,1342849030
547,3415,sightsound,1343973557
547,3498,holes70s,1342849114
547,3539,tivo,1476583329
547,3629,afi,1182433856
547,3629,hdtv,1200784036
547,3632,holes40s,1412348295
547,3634,getdvd,1418986019
547,3634,holes60s,1418986015
547,3671,holes70s,1342849229
547,3679,holes80s,1342849435
547,3742,sightsound,1343973400
547,3789,holes60s,1342850721
547,3811,holes80s,1342849524
547,3947,holes70s,1431088744
547,4103,holes80s,1342849627
547,4262,holes80s,1342849544
547,4326,holes80s,1342849552
547,4327,holes60s,1342850801
547,4437,holes70s,1342849298
547,4712,holes70s,1342849242
547,4763,getdvd,1471010946
547,4928,holes70s,1342849195
547,5169,tcm,1189187923
547,5198,holes80s,1342849514
547,5289,tcm,1189187738
547,5464,holes00s,1342850481
547,5747,holes80s,1342849443
547,5791,holes00s,1342850231
547,5795,tosee,1475705682
547,5956,dvd,1259388129
547,6229,holes70s,1342849313
547,6433,sightsound,1343973308
547,6515,tcm,1190475823
547,6643,sightsound,1343973230
547,6783,sightsound,1343973251
547,6830,tcm,1190475890
547,6874,holes00s,1342850598
547,6981,sightsound,1343973754
547,6983,holes40s,1412348440
547,6985,sightsound,1343973328
547,7195,tcm,1189187983
547,7243,afi,1182394001
547,7243,hdtv,1200784002
547,7335,tcm,1189187908
547,7438,holes00s,1342850493
547,7792,holes70s,1342849103
547,7926,getdvd,1412347952
547,8125,afi,1182393855
547,8128,holes80s,1342849418
547,8154,holes60s,1342850820
547,8195,sightsound,1343973620
547,8207,holes70s,1342849135
547,8236,tcm,1190475838
547,8494,dvd,1254390631
547,8584,tivo,1476583430
547,8645,holes00s,1342850358
547,8751,tcm,1189187687
547,8765,tcm,1189187626
547,8766,tcm,1189187878
547,8767,tcm,1189187947
547,25805,sightsound,1343973445
547,25927,holes40s,1412348360
547,25927,tcm,1189187934
547,26150,sightsound,1343973817
547,26151,sightsound,1343973505
547,26366,holes70s,1342849254
547,31770,tcm,1189187673
547,34517,tivo,1476583581
547,37741,toplist05,1378985294
547,38304,toplist05,1378985376
547,39183,toplist05,1334343486
547,40629,toplist05,1378985440
547,40819,toplist05,1378985328
547,41585,tcm,1189187574
547,41863,toplist06,1197165976
547,41997,hdtv,1200107294
547,41997,holes00s,1342850302
547,42217,sightsound,1343973482
547,44199,toplist06,1197165844
547,44555,toplist06,1235048573
547,45028,toplist06,1197165941
547,45210,toplist06,1198810519
547,46578,toplist06,1197165894
547,46664,holes40s,1412348651
547,46664,tcm,1412348651
547,46723,toplist06,1197165832
547,47099,toplist06,1197164385
547,47274,holes70s,1342849207
547,47423,toplist06,1197164296
547,47629,toplist06,1197165707
547,48394,hdtv,1200549984
547,48394,holes00s,1342850387
547,48516,toplist06,1197165676
547,48696,toplist06,1197165862
547,48738,toplist06,1197164312
547,48774,toplist06,1197165663
547,49824,toplist06,1197165695
547,49917,toplist06,1268555186
547,50068,holes00s,1342850218
547,51540,toplist07,1192323038
547,52241,toplist07,1197122754
547,52281,hdtv,1200875555
547,52281,holes00s,1342850259
547,52579,getdvd,1471606640
547,52967,toplist07,1197313756
547,53000,toplist07,1198811122
547,53123,toplist07,1187738100
547,53894,toplist07,1197122145
547,53953,getdvd,1467870755
547,54272,toplist07,1187738146
547,54286,toplist07,1197122822
547,54513,toplist07,1187737659
547,54881,toplist07,1268555304
547,55052,toplist07,1197122048
547,55063,toplist08,1228486494
547,55069,holes00s,1472570165
547,55069,toplist07,1301765688
547,55118,toplist07,1197121987
547,55247,toplist07,1197121953
547,55253,toplist07,1268555286
547,55269,toplist07,1197122030
547,55276,toplist07,1195959915
547,55280,holes00s,1342850401
547,55363,getdvd,1412346850
547,55363,holes00s,1342850280
547,55442,holes00s,1342850172
547,55442,toplist07,1268555437
547,55820,toplist07,1197121965
547,55946,tivo,1476113630
547,56015,tcm,1412347417
547,56152,toplist07,1198811180
547,56286,toplist07,1268555500
547,56367,toplist07,1198968553
547,56607,toplist07,1200334592
547,56782,toplist07,1200334609
547,56788,toplist07,1201665448
547,56805,toplist07,1198968631
547,57669,toplist08,1250738298
547,58191,toplist08,1223243755
547,58879,toplist08,1207957343
547,60069,toplist08,1230814631
547,60766,toplist08,1223243682
547,61024,toplist08,1223243801
547,61236,holes00s,1342850181
547,61236,toplist08,1230870494
547,61240,holes00s,1342850379
547,61240,toplist08,1230814624
547,61323,toplist08,1223244145
547,61357,toplist08,1222269690
547,63082,toplist08,1228486518
547,63876,toplist08,1230814303
547,64614,toplist08,1250440712
547,64620,toplist08,1230814286
547,64622,toplist08,1230942216
547,64701,toplist08,1230869509
547,64839,toplist08,1236951337
547,66665,toplist09,1253860576
547,67087,toplist09,1259384470
547,67255,toplist10,1270485757
547,67429,toplist08,1238823068
547,67665,getdvd,1321564884
547,67665,toplist09,1250742907
547,67997,toplist09,1250742829
547,68157,toplist09,1253860562
547,68954,holes00s,1342850438
547,69481,toplist09,1250742859
547,70286,toplist09,1250742877
547,70293,toplist09,1253860588
547,71108,toplist09,1292047039
547,71464,toplist09,1259383811
547,71745,toplist09,1259383809
547,72011,toplist09,1262145753
547,72131,toplist09,1257694906
547,72176,tivo,1476113567
547,72226,toplist09,1259383836
547,72395,toplist09,1262146022
547,72720,toplist09,1271429973
547,72741,tivo,1476113594
547,73023,toplist09,1267280510
547,74324,toplist10,1312868042
547,74458,toplist10,1276350948
547,74545,toplist10,1276350928
547,77455,getdvd,1446815214
547,77455,toplist10,1292077803
547,78039,toplist10,1296798992
547,78499,toplist10,1293381435
547,78574,toplist10,1281363877
547,78653,toplist09,1277386636
547,79132,toplist10,1279986154
547,79242,toplist10,1281363890
547,80463,toplist10,1287199615
547,80489,toplist10,1294976085
547,81562,toplist10,1292077909
547,81591,toplist10,1296799009
547,81786,getdvd,1468248495
547,81786,toplist11,1312868144
547,81845,toplist10,1296798962
547,81932,toplist10,1296799034
547,82313,tivo,1476650744
547,82459,toplist10,1296798978
547,82463,toplist10,1299563653
547,83976,toplist11,1328012694
547,85394,toplist11,1312868243
547,86320,toplist11,1317998755
547,86833,toplist11,1312868088
547,87304,toplist11,1312868078
547,88129,toplist11,1322848734
547,88235,toplist11,1322849030
547,88810,toplist11,1322894457
547,89260,toplist11,1329513993
547,89470,toplist11,1317998768
547,89492,toplist11,1317998745
547,89759,toplist11,1327491628
547,89804,toplist11,1322848784
547,90057,toplist11,1322848999
547,90376,toplist11,1327491698
547,90439,toplist11,1332487973
547,90531,toplist11,1327491714
547,90866,toplist11,1327491687
547,91077,toplist11,1322848957
547,94931,toplist12,1355599327
547,94959,toplist12,1342275142
547,94969,getdvd,1409381147
547,95135,toplist12,1354966882
547,95449,toplist12,1356967567
547,95558,toplist12,1348198533
547,95761,dvd,1387360646
547,96417,dvd,1367718836
547,96588,toplist12,1355599298
547,96610,dvd,1361888026
547,96610,toplist12,1354966811
547,96728,toplist12,1355599008
547,96811,toplist12,1356623017
547,96832,dvd,1369217683
547,96832,toplist12,1356409181
547,97304,toplist12,1353063038
547,97673,toplist13,1383626018
547,97752,toplist12,1354966835
547,97921,toplist12,1354966859
547,97923,toplist12,1356623118
547,97938,toplist12,1354966894
547,98154,toplist12,1354966827
547,98961,toplist12,1355938883
547,99114,toplist12,1357543606
547,99149,toplist12,1356273884
547,101285,getdvd,1386729453
547,101525,toplist12,1386245688
547,101895,toplist13,1383626036
547,102194,toplist13,1386658060
547,102469,getdvd,1387083948
547,103107,toplist13,1396017727
547,103372,toplist13,1383625950
547,103449,dvd,1378132522
547,103624,toplist13,1388209512
547,103688,dvd,1472303875
547,105197,toplist13,1386657913
547,105355,toplist13,1397129838
547,105504,toplist13,1386245656
547,106100,toplist13,1389766232
547,106766,toplist13,1386658220
547,106916,toplist13,1386657846
547,106920,toplist13,1386657798
547,107141,toplist13,1386946018
547,107636,tivo,1476583144
547,109374,toplist14,1402760218
547,110871,getdvd,1399051398
547,111249,getdvd,1423194272
547,111251,dvd,1410947141
547,111251,toplist14,1446283752
547,111505,getdvd,1400501925
547,111622,toplist14,1420131617
547,112070,tivo,1476113970
547,112183,toplist14,1416281804
547,112290,toplist14,1411137921
547,112515,getdvd,1423194952
547,112515,toplist14,1418485385
547,112550,getdvd,1470238109
547,112552,toplist14,1417010184
547,112556,toplist14,1412347244
547,112852,toplist14,1407510485
547,113064,getdvd,1423194143
547,114254,getdvd,1450365156
547,114342,toplist14,1417010271
547,114459,getdvd,1412474417
547,114662,toplist14,1423131235
547,115139,tcm,1413426713
547,115569,toplist14,1431187332
547,115713,toplist15,1446211131
547,116161,toplist14,1417010500
547,116797,toplist14,1425780053
547,117176,toplist14,1417010208
547,117533,dvd,1473748292
547,117533,getdvd,1446815098
547,117533,toplist14,1417010466
547,118700,getdvd,1446815138
547,118700,toplist14,1423224182
547,118880,getdvd,1449757705
547,118880,toplist14,1449757002
547,122882,getdvd,1470112098
547,122882,toplist15,1449755519
547,123663,tivo,1476583542
547,123695,tivo,1476583459
547,127108,tivo,1476583101
547,127108,toplist15,1449756138
547,127114,toplist15,1449756046
547,127144,tivo,1476583306
547,127206,getdvd,1470111984
547,127212,tivo,1476113822
547,128235,tivo,1476583410
547,128360,toplist15,1449755822
547,128512,getdvd,1470112064
547,128606,toplist15,1468592921
547,131796,tivo,1476583367
547,132458,tivo,1476583517
547,132547,dvd,1473748244
547,132549,tivo,1476583387
547,132800,getdvd,1454164221
547,133645,toplist15,1449754606
547,133771,getdvd,1470111738
547,134130,toplist15,1446210938
547,134853,toplist15,1446211185
547,134859,getdvd,1470111811
547,134859,toplist15,1449755731
547,134881,toplist15,1446283359
547,137337,toplist15,1446211164
547,139385,toplist15,1449755171
547,139642,tivo,1476583038
547,140174,toplist15,1446211303
547,140715,tivo,1476583167
547,140725,tivo,1476583059
547,141749,toplist15,1468077718
547,142488,toplist15,1449754627
547,143385,toplist15,1446211337
547,144172,bkk,1472400655
547,146656,toplist15,1449755899
547,148482,tivo,1476583253
547,148626,toplist15,1449755637
547,155064,bkk,1472179444
547,156387,toplist16,1467946629
547,158783,bkk,1466133970
547,160954,bkk,1472178574
547,161336,getdvd,1469112392
547,161582,bkk,1472737430
547,163056,bkk,1472178747
547,163949,toplist16,1476419254
547,164977,tivo,1476113746
547,164979,tivo,1476113908
567,138610,found footage,1436827601
567,138610,survival horror,1436827612
574,47044,Michael Mann,1232812787
583,112552,determination,1430526450
583,112552,devotion,1430526450
583,112552,music,1430526450
599,66203,honest,1344134759
599,82152,alex pettyfer,1306109318
611,105504,hijacking,1471521058
611,105504,ocean,1471521036
611,105504,pirates,1471521067
611,105504,suspense,1471521044
615,111384,revenge,1408781036
615,111384,vengeance,1408781025
615,111931,femme-fatale,1425503802
615,111931,gritty,1425503802
615,111931,low-budget,1425503802
630,260,classic sci-fi,1443807766
630,260,series,1443807803
652,146501,gay,1449533216
660,260,"imaginary world, characters, story, philosophical",1436680217
660,260,script,1436680177
660,135518,meaning of life,1436680885
660,135518,philosophical,1436680885
660,135518,sci-fi,1436680885
663,260,action,1438398078
663,260,Syfy,1438398050
